1,34
2,35
3,43
4,9
5,37
6,6
7,18
8,18
9,34
10,16
11,23
12,28
13,45
14,44
15,28
16,10
17,40
18,38
19,1
20,18
21,28
22,10
23,49
24,9
25,13
26,10
27,21
28,11
29,49
30,27
31,12
32,2
33,10
34,49
35,9
36,11
37,26
38,23
39,8
40,50
41,23
42,16
43,50
44,8
45,33
46,15
47,29
48,15
49,34
50,10
51,28
52,35
53,20
54,10
55,20
56,34
57,3
58,34
59,0
60,21
61,48
62,39
63,22
64,45
65,50
66,32
67,43
68,26
69,12
70,19
71,8
72,12
73,3
74,40
75,0
76,2
77,1
78,31
79,13
80,42
81,11
82,26
83,13
84,14
85,7
86,1
87,48
88,22
89,13
90,47
91,26
92,0
93,14
94,43
95,36
96,38
97,20
98,45
99,44
100,29
101,6
102,47
103,17
104,4
105,48
106,25
107,24
108,4
109,15
110,23
111,14
112,7
113,19
114,25
115,34
116,9
117,9
118,36
119,26
120,46
121,8
122,48
123,2
124,32
125,31
126,0
127,45
128,28
129,28
130,47
131,2
132,4
133,36
134,34
135,27
136,18
137,12
138,9
139,18
140,36
141,10
142,21
143,28
144,35
145,11
146,34
147,23
148,8
149,33
150,9
151,34
152,33
153,8
154,18
155,11
156,10
157,16
158,33
159,43
160,25
161,11
162,34
163,28
164,20
165,38
166,23
167,23
168,0
169,9
170,4
171,47
172,21
173,8
174,2
175,44
176,25
177,46
178,45
179,45
180,49
181,12
182,27
183,27
184,39
185,14
186,11
187,41
188,0
189,8
190,1
191,27
192,13
193,5
194,38
195,7
196,46
197,46
198,45
199,16
200,29
201,39
202,47
203,21
204,14
205,14
206,33
207,0
208,47
209,43
210,18
211,13
212,48
213,17
214,50
215,36
216,17
217,23
218,34
219,20
220,21
221,3
222,45
223,50
224,5
225,33
226,37
227,33
228,25
229,44
230,9
231,24
232,22
233,4
234,34
235,17
236,40
237,18
238,25
239,7
240,22
241,21
242,10
243,34
244,9
245,33
246,33
247,10
248,36
249,23
250,41
251,27
252,48
253,48
254,22
255,11
256,2
257,13
258,3
259,37
260,20
261,6
262,25
263,4
264,24
265,44
266,16
267,16
268,34
269,10
270,28
271,16
272,41
273,46
274,1
275,9
276,6
277,30
278,32
279,0
280,10
281,49
282,23
283,26
284,16
285,42
286,2
287,33
288,39
289,49
290,49
291,40
292,49
293,11
294,17
295,31
296,23
297,12
298,35
299,45
300,33
301,39
302,28
303,24
304,13
305,26
306,37
307,8
308,40
309,11
310,10
311,0
312,17
313,19
314,41
315,13
316,41
317,25
318,33
319,46
320,37
321,20
322,15
323,2
324,2
325,40
326,33
327,26
328,41
329,14
330,40
331,36
332,9
333,6
334,37
335,29
336,28
337,6
338,12
339,19
340,48
341,37
342,10
343,49
344,14
345,42
346,37
347,13
348,18
349,11
350,39
351,33
352,21
353,41
354,9
355,15
356,28
357,37
358,26
359,28
360,49
361,2
362,8
363,44
364,22
365,9
366,34
367,8
368,42
369,11
370,14
371,9
372,26
373,39
374,17
375,34
376,10
377,15
378,18
379,36
380,27
381,34
382,39
383,8
384,8
385,12
386,45
387,9
388,36
389,50
390,27
391,46
392,25
393,47
394,48
395,38
396,0
397,7
398,49
399,45
400,44
401,45
402,7
403,16
404,18
405,19
406,13
407,30
408,18
409,16
410,41
411,11
412,6
413,28
414,23
415,38
416,18
417,3
418,36
419,1
420,23
421,21
422,8
423,3
424,14
425,43
426,2
427,44
428,22
429,8
430,28
431,12
432,39
433,31
434,35
435,4
436,7
437,13
438,36
439,8
440,14
441,26
442,17
443,9
444,40
445,9
446,36
447,10
448,23
449,39
450,38
451,2
452,4
453,6
454,1
455,2
456,37
457,20
458,34
459,7
460,39
461,12
462,42
463,21
464,15
465,22
466,30
467,9
468,13
469,21
470,23
471,8
472,33
473,4
474,46
475,45
476,43
477,3
478,30
479,38
480,46
481,40
482,6
483,39
484,15
485,23
486,46
487,28
488,7
489,42
490,17
491,32
492,2
493,28
494,32
495,43
496,39
497,19
498,20
499,36
500,40
501,6
502,41
503,33
504,37
505,28
506,35
507,35
508,48
509,11
510,31
511,45
512,1
513,8
514,19
